timestamp,sample,split,model,checkpoint,patch_size,stride,blend,mae_norm,mse_norm,rmse_norm,mae_raw_height_units,mse_raw_height_units,rmse_raw_height_units
2026-08-26 21:52:34,V27_U_I$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.10559305548667908,0.018894029781222343,0.13745555565790107,2.5509509214316495e-05,1.1027111446182403e-09,3.320709479340583e-05
2026-08-26 21:52:36,V27_U_M$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08698920905590057,0.012284048832952976,0.11083342831904541,2.8223072149557993e-05,1.2930330139937496e-09,3.595876824911762e-05
2026-08-26 21:52:37,V28_O_A$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08232584595680237,0.010404170490801334,0.10200083573579843,1.9390336092328653e-05,5.771013111832701e-10,2.40229330262412e-05
2026-08-26 21:52:39,V28_O_I$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.07263322919607162,0.010940110310912132,0.1045949822453837,1.6808602595119737e-05,5.858856733098605e-10,2.420507536261477e-05
2026-08-26 21:52:41,V28_O_M$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08246150612831116,0.010317431762814522,0.10157475947702028,1.9958857592428103e-05,6.043501254993089e-10,2.4583533625158707e-05
2026-08-26 21:52:43,V28_U_A$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08689417690038681,0.012095089070498943,0.10997767532776342,2.8394088076311164e-05,1.2914179725598274e-09,3.5936304380943616e-05
2026-08-26 21:52:44,V28_U_I$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.07851044088602066,0.01174634974449873,0.10838057826243007,2.364350439165719e-05,1.065302734915008e-09,3.263897570260145e-05
2026-08-26 21:52:46,V28_U_M$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.07182661443948746,0.009075971320271492,0.09526789238915434,2.3982003767741844e-05,1.0117633397754844e-09,3.180822754847375e-05
2026-08-26 21:52:48,V29_O_A$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08795492351055145,0.012241304852068424,0.11064043045861863,2.0974055587430485e-05,6.960141907264017e-10,2.6382080864223005e-05
2026-08-26 21:52:50,V29_O_I$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.07064058631658554,0.008778845891356468,0.09369549557666296,2.2672700652037747e-05,9.042437909556611e-10,3.007064666673567e-05
2026-08-26 21:52:52,V29_O_M$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.10225199908018112,0.014975632540881634,0.12237496696988986,2.606424459372647e-05,9.729452798978855e-10,3.119207078566419e-05
2026-08-26 21:52:53,V29_U_A$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08871375769376755,0.01316497940570116,0.11473874413510529,2.1424373699119315e-05,7.677909419356865e-10,2.770904079782782e-05
2026-08-26 21:52:55,V29_U_I$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08737166225910187,0.012737489305436611,0.11286048602339355,2.9375962185440585e-05,1.4398371384061193e-09,3.7945185971426196e-05
2026-08-26 21:52:57,V29_U_M$3D,test,small_unet,models\small_unet_patch256_stride256_ep100_best.pth,256,128,gaussian,0.08155117928981781,0.01143227145075798,0.10692180063372474,2.4443257643724792e-05,1.0269998185208351e-09,3.204683788645668e-05
2026-08-26 21:53:17,V25_O_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.06134610250592232,0.009161287918686867,0.09571461705866491,1.6685238733771257e-05,6.777099437194067e-10,2.6032862764579056e-05
2026-08-26 21:53:19,V25_O_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.1161424070596695,0.018018893897533417,0.13423447358087048,3.2005555112846196e-05,1.3682466271092153e-09,3.6989817884239645e-05
2026-08-26 21:53:21,V25_O_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07033568620681763,0.010156692005693913,0.1007804147922299,1.7058382582035847e-05,5.973093131217411e-10,2.44399122977506e-05
2026-08-26 21:53:23,V25_U_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.10527189821004868,0.01806473545730114,0.13440511693124313,3.0084684112807736e-05,1.475326749655892e-09,3.840998242196801e-05
2026-08-26 21:53:25,V25_U_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.11732446402311325,0.021867388859391212,0.14787626198748471,3.238912904635072e-05,1.6666115154606587e-09,4.0824153579231236e-05
2026-08-26 21:53:27,V25_U_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07431062310934067,0.009971288964152336,0.09985634163212838,2.2334768800646998e-05,9.007397605564904e-10,3.001232681010405e-05
2026-08-26 21:53:29,V26_O_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.09674381464719772,0.013990819454193115,0.1182827944131906,2.4683635274413973e-05,9.107003484665199e-10,3.01778121882041e-05
2026-08-26 21:53:31,V26_O_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08088631182909012,0.011558550409972668,0.10751069904885126,1.9752484149648808e-05,6.892054704721318e-10,2.6252723105844312e-05
2026-08-26 21:53:32,V26_O_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.06738750636577606,0.010090433992445469,0.10045115227037203,2.048653368547093e-05,9.3271035339626e-10,3.0540307028519866e-05
2026-08-26 21:53:34,V26_U_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.09885159879922867,0.016613701358437538,0.12889414788281717,2.8102469514124095e-05,1.3427817746602955e-09,3.6643986882711e-05
2026-08-26 21:53:36,V26_U_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.10296844691038132,0.016565507277846336,0.12870705993785397,3.081057730014436e-05,1.4831555983363387e-09,3.85117592215201e-05
2026-08-26 21:53:38,V26_U_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.1026076078414917,0.017355529591441154,0.13174038709310504,2.2472782802651636e-05,8.324981259910658e-10,2.8853043617460287e-05
2026-08-26 21:53:40,V27_O_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07178016752004623,0.010089877061545849,0.10044838008422957,1.973076541617047e-05,7.62259089182038e-10,2.7609039990228525e-05
2026-08-26 21:53:42,V27_O_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.0755297839641571,0.011467806063592434,0.10708784274413428,1.9533856175257824e-05,7.669440083013512e-10,2.7693753958272816e-05
2026-08-26 21:53:44,V27_O_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.06975947320461273,0.010316780768334866,0.10157155491738258,1.736703961796593e-05,6.393351403843894e-10,2.5285077424923765e-05
2026-08-26 21:53:46,V27_U_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08760419487953186,0.012741224840283394,0.11287703415789854,2.3455075279343873e-05,9.133317435683352e-10,3.02213789157334e-05
2026-08-26 21:53:48,V27_U_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.10625262558460236,0.019278785213828087,0.13884806521456497,2.5668798116385005e-05,1.1251638509790496e-09,3.35434621197492e-05
2026-08-26 21:53:49,V27_U_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08652140945196152,0.012161790393292904,0.11028050776675316,2.8071233828086406e-05,1.28015542610882e-09,3.577925971996654e-05
2026-08-26 21:53:51,V28_O_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08355015516281128,0.010598858818411827,0.10295075919298423,1.9678565877256915e-05,5.878937892056513e-10,2.424652117739061e-05
2026-08-26 21:53:53,V28_O_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07341461628675461,0.011471378616988659,0.107104521925961,1.6989415598800406e-05,6.143325292917723e-10,2.47857323735203e-05
2026-08-26 21:53:55,V28_O_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08279075473546982,0.010403156280517578,0.1019958640363303,2.003843110287562e-05,6.093651694349944e-10,2.4685322955857686e-05
2026-08-26 21:53:57,V28_U_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08700842410326004,0.012109832838177681,0.11004468564259558,2.843141737685073e-05,1.292985829515203e-09,3.595811215171346e-05
2026-08-26 21:53:59,V28_U_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07882655411958694,0.012031403370201588,0.10968775396643687,2.3738666641293094e-05,1.091150725329726e-09,3.30325706739534e-05
2026-08-26 21:54:01,V28_U_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.07109934836626053,0.009078679606318474,0.09528210538353188,2.3739092284813523e-05,1.0120551063863559e-09,3.181281355658999e-05
2026-08-26 21:54:03,V29_O_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08918585628271103,0.012559912167489529,0.11207101394869919,2.1267513147904538e-05,7.141239266594823e-10,2.672309725049629e-05
2026-08-26 21:54:05,V29_O_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.06995731592178345,0.008701207116246223,0.09328026112874162,2.2453390556620434e-05,8.962416364610704e-10,2.9937295075892717e-05
2026-08-26 21:54:07,V29_O_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.102682925760746,0.015038331970572472,0.12263087690533926,2.6174027880188078e-05,9.77016245684581e-10,3.1257259087843596e-05
2026-08-26 21:54:09,V29_U_A$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08936595916748047,0.013323131948709488,0.11542587209421243,2.1581883629551157e-05,7.770116217109546e-10,2.7874928192032255e-05
2026-08-26 21:54:11,V29_U_I$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.08675434440374374,0.012567006051540375,0.11210265853912821,2.916839366662316e-05,1.4205618903417871e-09,3.7690342136173125e-05
2026-08-26 21:54:13,V29_U_M$3D,test,small_unet,models\small_unet_patch64_stride64_ep100_best.pth,64,32,gaussian,0.0815444365143776,0.0115326177328825,0.10739002622628649,2.4441222194582224e-05,1.0360076130311313e-09,3.2187072141329215e-05
